,gml_id,quelle_daten,idnr,dgpkey,benennung,belegenheit,belegenheit_detail,gesamtanlagennummer,gesamtanlage,nutz_code,nutzung,bezirk,stadtteil,ortsteil,gemarkung,veroeffentl_amtlicher_anzeiger,herrichtung,verwaltungsvermoegen,aktualitaet,flaeche_ha,stand,geometry
17,DE.HH.UP_KLEINGARTENANLAGEN_18,"BUKEA, GEODATENSERVER (ArcSDE)",000244,51565015,547 Schreberstolz v. 1948,Barmwisch,Barmwisch,0,Bramwisch - Kleingärten,65,Grün an Kleingärten,Wandsbek,Bramfeld,515,0,,,Flächen des Bezirks - Stadtgrün,05.01.2021,0.5,2021-02-16,"MULTIPOLYGON (((571851.7929999999 5939807.96, 571860.811 5939794.448, 571863.86 5939789.879, 571869.808 5939780.968, 571872.836 5939776.28, 571865.001 5939770.742, 571860.5919999999 5939773.192, 571845.404 5939761.596, 571841.638 5939758.806, 571847.8540000001 5939750.981, 571875.519 5939772.127, 571876.304 5939770.912, 571878.345 5939768.021, 571882.068 5939762.747, 571888.186 5939754.824, 571894.724 5939747.266, 571901.613 5939740.044, 571902.262 5939739.413, 571902.595 5939739.089, 571908.781 5939733.075, 571909.411 5939732.487, 571912.794 5939729.327, 571916.078 5939726.259, 571917.8639999999 5939724.7, 571915.907 5939722.116, 571914.874 5939720.981, 571913.222 5939720.671, 571910.7439999999 5939723.046, 571898.252 5939710.449, 571900.833 5939707.455, 571897.736 5939703.944, 571898.355 5939703.738, 571907.235 5939695.684, 571922.515 5939712.927, 571919.004 5939715.921, 571918.798 5939716.954, 571922.0820000001 5939721.017, 571923.617 5939719.677, 571925.2 5939718.864, 571928.882 5939716.974, 571921.999 5939708.487, 571907.751 5939691.348, 571905.876 5939689.08, 571900.833 5939682.984, 571895.366 5939678.46, 571878.993 5939691.955, 571875.4449999999 5939696.249, 571858.639 5939716.79, 571851.917 5939725.006, 571849.863 5939727.434, 571822.4129999999 5939760.299, 571820.063 5939762.97, 571828.583 5939770.089, 571838.708 5939778.418, 571849.16 5939786.584, 571856.883 5939791.797, 571847.656 5939805.313, 571847.624 5939805.359, 571840.524 5939800.833, 571828.5820000001 5939793.182, 571808.985 5939780.541, 571790.611 5939768.828, 571790.811 5939768.532, 571803.759 5939749.347, 571800.798 5939747.171, 571794.892 5939743.295, 571794.906 5939743.342, 571794.754 5939744.685, 571794.505 5939745.277, 571793.853 5939746.147, 571792.678 5939747.547, 571787.46 5939753.762, 571774.22 5939769.535, 571772.072 5939771.282, 571770.349 5939771.743, 571768.3 5939771.553, 571765.1850000001 5939774.073, 571770.411 5939778.718, 571769.83 5939780.073, 571762.282 5939778.524, 571729.378 5939772.91, 571718.54 5939765.168, 571704.798 5939755.684, 571692.218 5939745.812, 571682.347 5939737.876, 571677.14 5939733.71, 571676.335 5939734.615, 571700.2830000001 5939755.089, 571729.6040000001 5939780.155, 571731.531 5939777.864, 571775.094 5939785.174, 571811.965 5939791.36, 571844.992 5939818.151, 571851.7929999999 5939807.96), (571894.911 5939687.62, 571899.1899999999 5939683.75, 571899.535 5939684.131, 571904.7879999999 5939689.941, 571906.3199999999 5939691.635, 571902.346 5939695.29, 571894.5550000001 5939702.457, 571892.23 5939699.886, 571887.334 5939694.471, 571894.911 5939687.62), (571833.972 5939768.456, 571839.599 5939761.373, 571846.874 5939767.312, 571858.3050000001 5939776.458, 571857.162 5939778.091, 571857.162 5939781.194, 571857.5870000001 5939785.164, 571833.972 5939768.456), (571859.384 5939726.091, 571870.49 5939713.418, 571900.0159999999 5939737.327, 571900.389 5939737.673, 571894.0060000001 5939745.558, 571890.74 5939749.478, 571883.2929999999 5939758.232, 571878.981 5939763.719, 571876.432 5939766.575, 571845.013 5939742.815, 571859.384 5939726.091)))"
18,DE.HH.UP_KLEINGARTENANLAGEN_19,"BUKEA, GEODATENSERVER (ArcSDE)",000250,40665004,436 Groß Borstel,Rathbusch,Rathbusch,0,436 Groß Borstel,65,Grün an Kleingärten,Hamburg-Nord,Groß Borstel,406,419,,,Allgemeines Grundvermögen ohne Erbbaurecht,05.01.2021,0.0,2021-02-16,"MULTIPOLYGON (((565294.902 5940479.03, 565287.2070000001 5940496.286, 565296.639 5940500.329, 565311.732 5940507.605, 565312.276 5940507.786, 565312.242 5940507.731, 565296.042 5940480.917, 565294.902 5940479.03)))"
19,DE.HH.UP_KLEINGARTENANLAGEN_20,"BUKEA, GEODATENSERVER (ArcSDE)",000251,40665004,436 Groß Borstel,Rathbusch,Rathbusch,0,436 Groß Borstel,65,Grün an Kleingärten,Hamburg-Nord,Groß Borstel,406,419,,,Allgemeines Grundvermögen ohne Erbbaurecht,05.01.2021,0.0,2021-02-16,"MULTIPOLYGON (((565200.335 5940495.287, 565199.079 5940500.059, 565199.291 5940501.619, 565200.003 5940501.79, 565227.702 5940508.748, 565238.1949999999 5940512.345, 565238.697 5940510.839, 565200.335 5940495.287)))"
20,DE.HH.UP_KLEINGARTENANLAGEN_30,"BUKEA, GEODATENSERVER (ArcSDE)",000521,22065006,211 Veermoor,Kleiberweg,Kleiberweg,0,,65,Grün an Kleingärten,Altona,Lurup,220,207,,,Flächen des Bezirks - Stadtgrün,05.01.2021,0.2,2021-02-16,"MULTIPOLYGON (((557722.249 5939639.917, 557669.453 5939632.655, 557666.236 5939591.052, 557680.5060000001 5939582.007, 557681.232 5939581.281, 557679.7169999999 5939581.152, 557679.581 5939581.141, 557662.725 5939579.709, 557659.8959999999 5939579.468, 557640.098 5939577.786, 557643.1899999999 5939606.27, 557637.4179999999 5939635.692, 557720.34 5939651.962, 557722.249 5939639.917)))"
21,DE.HH.UP_KLEINGARTENANLAGEN_31,"BUKEA, GEODATENSERVER (ArcSDE)",000524,22060025,220 Altona-Nord II,Friedrichshulderweg,Friedrichshulderweg,0,,60,Dauerkleingarten,Altona,Lurup,220,207,,,Allgemeines Grundvermögen ohne Erbbaurecht,05.01.2021,0.2,2021-02-16,"MULTIPOLYGON (((558048.653 5940264.548, 558055.3959999999 5940257.822, 558049.617 5940237.854, 558043.096 5940238.564, 557969.216 5940246.606, 557969.245 5940246.871, 557970.295 5940256.473, 557970.258 5940256.495, 557970.259 5940256.5, 557970.265 5940256.499, 557971.33 5940266.273, 557972.056 5940272.934, 558048.653 5940264.548)))"
22,DE.HH.UP_KLEINGARTENANLAGEN_44,"BUKEA, GEODATENSERVER (ArcSDE)",000375,43065012,411 Gartenverein Klein Borstel,Wellingsbütteler Landstraße,Wellingsbütteler Landstraße,0,,65,Grün an Kleingärten,Hamburg-Nord,Ohlsdorf,430,422,,,Allgemeines Grundvermögen ohne Erbbaurecht,05.01.2021,0.0,2021-02-16,"MULTIPOLYGON (((569151.789 5943290.239, 569136.59 5943277.098, 569110.645 5943254.282, 569090.105 5943236.629, 569087.6090000001 5943234.23, 569072.252 5943234.877, 569070.094 5943242.533, 569068.4129999999 5943248.788, 569084.998 5943236.434, 569088.124 5943239.184, 569112.758 5943260.81, 569138.017 5943282.938, 569144.644 5943288.689, 569145.769 5943290.94, 569145.769 5943293.44, 569144.269 5943295.691, 569140.018 5943303.443, 569136.861 5943308.994, 569139.871 5943311.625, 569151.789 5943290.239)))"
23,DE.HH.UP_KLEINGARTENANLAGEN_75,"BUKEA, GEODATENSERVER (ArcSDE)",002636,31765004,314 Gartenbauverein Döhrnkamp,Döhrnstraße,Döhrnstraße,0,,65,Grün an Kleingärten,Eimsbüttel,Lokstedt,317,306,,,Flächen des Bezirks - Stadtgrün,05.01.2021,0.0,2021-02-16,"MULTIPOLYGON (((563086.617 5939254.836, 563086.151 5939255.501, 563085.027 5939257.103, 563106.28 5939271.202, 563107.735 5939269.331, 563086.732 5939254.984, 563086.617 5939254.836)))"
24,DE.HH.UP_KLEINGARTENANLAGEN_21,"BUKEA, GEODATENSERVER (ArcSDE)",000279,52065031,501 Gartenverein Fuhlsbüttel,Flughafenstraße - Raakmoorgraben,Flughafenstraße - Raakmoorgraben,0,Raakmoor - Kleingärten,65,Grün an Kleingärten,Wandsbek,Hummelsbüttel,520,0,,,Flächen des Bezirks - Stadtgrün,05.01.2021,1.1,2021-02-16,"MULTIPOLYGON (((567829.905 5944464.45, 567857.227 5944460.947, 567881.589 5944457.824, 567875.98 5944442.008, 567874.7340000001 5944441.509, 567873.488 5944441.011, 567871.8689999999 5944440.637, 567871.121 5944441.136, 567872.616 5944445.869, 567833.627 5944460.692, 567825.903 5944445.993, 567867.509 5944430.672, 567868.3810000001 5944435.032, 567870.623 5944434.16, 567871.7439999999 5944432.914, 567871.7439999999 5944431.668, 567871.246 5944429.675, 567870.623 5944427.184, 567873.488 5944426.436, 567881.46 5944423.696, 567892.049 5944452.471, 567891.427 5944452.845, 567888.063 5944454.34, 567886.693 5944456.208, 567886.693 5944457.17, 567899.468 5944455.532, 567861.389 5944341.356, 567858.031 5944330.94, 567854.878 5944320.46, 567852.767 5944312.975, 567852.33 5944311.428, 567851.522 5944308.363, 567850.9889999999 5944306.34, 567849.928 5944302.321, 567848.0379999999 5944294.616, 567847.6850000001 5944293.174, 567845.602 5944283.99, 567843.679 5944274.77, 567841.9179999999 5944265.518, 567840.318 5944256.237, 567838.8810000001 5944246.929, 567837.606 5944237.598, 567836.4939999999 5944228.246, 567836.105 5944224.403, 567835.777 5944221.157, 567835.776 5944221.151, 567835.546 5944218.876, 567835.458 5944217.823, 567834.753 5944209.484, 567924.49 5944199.503, 567922.7830000001 5944190.067, 567914.8810000001 5944146.388, 567876.9889999999 5944084.151, 567874.951 5944085.898, 567873.143 5944088.384, 567872.692 5944091.999, 567879.471 5944090.87, 567880.375 5944092.451, 567887.155 5944104.428, 567899.8100000001 5944128.832, 567905.2340000001 5944140.808, 567909.077 5944157.529, 567914.049 5944179.674, 567916.579 5944190.843, 567754.6629999999 5944211.109, 567754.659 5944211.109, 567751.688 5944207.278, 567743.249 5944175.529, 567734.004 5944135.678, 567732.133 5944122.94, 567731.975 5944121.861, 567731.169 5944116.372, 567724.547 5944119.224, 567741.5 5944211.238, 567741.303 5944214.941, 567741.308 5944214.96, 567740.497 5944219.974, 567751.355 5944260.208, 567751.233 5944260.269, 567667.781 5944302.135, 567688.846 5944341.716, 567723.083 5944406.876, 567725.763 5944411.808, 567726.8050000001 5944413.726, 567729.1899999999 5944417.83, 567736.395 5944430.233, 567740.868 5944437.109, 567745.317 5944443.947, 567748.556 5944448.466, 567761.326 5944466.287, 567766.084 5944472.113, 567794.134 5944468.942, 567795.2879999999 5944468.797, 567813.013 5944466.565, 567829.905 5944464.45), (567821.84 5944460.145, 567784.025 5944463.915, 567772.714 5944449.977, 567771.115 5944450.548, 567769.173 5944450.434, 567767.116 5944449.406, 567756.605 5944433.754, 567747.698 5944420.728, 567743.206 5944411.117, 567739.2610000001 5944403.629, 567734.591 5944394.612, 567729.759 5944385.353, 567727.362 5944380.626, 567722.496 5944371.851, 567714.3540000001 5944355.907, 567707.23 5944342.339, 567702.9889999999 5944333.858, 567696.431 5944321.456, 567695.73 5944320.075, 567690.6 5944310.55, 567686.643 5944302.197, 567687.083 5944299.852, 567688.841 5944297.947, 567697.78 5944293.257, 567720.787 5944281.386, 567752.733 5944264.533, 567754.492 5944270.688, 567764.166 5944304.833, 567765.767 5944309.821, 567766.622 5944312.554, 567771.031 5944330.662, 567773.393 5944338.22, 567777.645 5944350.187, 567779.535 5944354.595, 567784.274 5944367.19, 567787.894 5944375.552, 567792.77 5944388.171, 567795.925 5944396.201, 567801.8590000001 5944411.071, 567810.758 5944433.526, 567812.586 5944436.953, 567821.84 5944460.145), (567760.949 5944267.937, 567758.598 5944258.537, 567757.579 5944255.203, 567755.072 5944247.374, 567750.077 5944227.985, 567748.902 5944224.019, 567805.451 5944216.968, 567830.716 5944213.443, 567832.627 5944234.301, 567833.215 5944243.261, 567833.299 5944244.229, 567833.509 5944246.639, 567834.537 5944251.486, 567838.504 5944267.349, 567840.267 5944274.547, 567843.058 5944286.298, 567845.678 5944296.413, 567848.5 5944306.571, 567851.807 5944318.38, 567855.902 5944333.181, 567856.2169999999 5944335.386, 567857.004 5944344.676, 567857.778 5944349.839, 567858.015 5944351.892, 567861.026 5944359.492, 567869.774 5944383.009, 567875.366 5944397.966, 567883.475 5944419.651, 567871.921 5944424.212, 567871.11 5944421.07, 567867.258 5944422.286, 567827.932 5944436.679, 567822.358 5944438.706, 567820.432 5944438.3, 567819.317 5944437.489, 567818.405 5944435.969, 567813.9449999999 5944424.516, 567808.067 5944409.964, 567803.238 5944397.635, 567799.366 5944388.458, 567790.591 5944365.699, 567784.73 5944350.186, 567783.628 5944346.093, 567776.699 5944323.104, 567772.201 5944308.741, 567769.763 5944299.224, 567764.622 5944281.451, 567760.949 5944267.937)))"
25,DE.HH.UP_KLEINGARTENANLAGEN_22,"BUKEA, GEODATENSERVER (ArcSDE)",005485,61560999,,Hans-Stoll-Straße,Hans-Stoll-Straße,0,,60,Dauerkleingarten,Bergedorf,Neuallermöhe,615,601,,,Flächen des Bezirks - Stadtgrün,05.01.2021,1.0,2021-02-16,"MULTIPOLYGON (((575848.528 5927566.105, 575834.191 5927483.824, 575839.178 5927479.46, 575744.429 5927382.218, 575775.596 5927558.625, 575784.947 5927570.469, 575814.867 5927570.469, 575848.528 5927566.105)))"
26,DE.HH.UP_KLEINGARTENANLAGEN_23,"BUKEA, GEODATENSERVER (ArcSDE)",000356,43265033,463 Gartenpark Krohnstieg Laubenpieper,Krohnstieg - Jugendparkweg,Krohnstieg - Jugendparkweg,0,,65,Grün an Kleingärten,Hamburg-Nord,Langenhorn,432,420,,,Flächen des Bezirks - Stadtgrün,05.01.2021,0.4,2021-02-16,"MULTIPOLYGON (((566293.934 5944865.99, 566285.05 5944853.52, 566277.341 5944834.342, 566270.008 5944812.157, 566264.179 5944791.475, 566258.5379999999 5944770.793, 566255.154 5944756.128, 566273.103 5944747.709, 566272.199 5944731.068, 566257.222 5944730.558, 566256.469 5944707.809, 566261.358 5944706.868, 566275.9939999999 5944699.899, 566276.223 5944695.323, 566260.106 5944696.432, 566260.258 5944700.695, 566260.071 5944700.706, 566260.076 5944700.852, 566252.8100000001 5944701.273, 566246.5649999999 5944701.634, 566246.422 5944679.727, 566246.602 5944679.73, 566246.601 5944679.585, 566248.901 5944679.614, 566250.189 5944670.947, 566250.509 5944669.161, 566252.437 5944658.385, 566254.949 5944646.087, 566257.197 5944634.979, 566258.123 5944626.78, 566258.387 5944616.73, 566257.858 5944608.532, 566257.197 5944603.904, 566256.8 5944600.994, 566256.469 5944600.729, 566254.3639999999 5944590.439, 566253.855 5944588.481, 566252.37 5944588.814, 566255.693 5944564.175, 566253.711 5944563.476, 566253.46 5944563.388, 566253.259 5944563.424, 566251.875 5944563.673, 566249.966 5944578.687, 566235.849 5944604.978, 566235.8 5944604.942, 566235.708 5944605.113, 566234.186 5944603.979, 566230.722 5944609.701, 566226.385 5944616.863, 566223.344 5944628.103, 566222.286 5944633.393, 566222.159 5944636.518, 566221.625 5944649.658, 566221.626 5944661.632, 566224.698 5944661.461, 566219.448 5944687.149, 566214.6899999999 5944703.892, 566214.513 5944703.869, 566214.476 5944703.996, 566210.426 5944703.463, 566206.269 5944720.594, 566205.705 5944730.183, 566203.825 5944749.925, 566201.757 5944764.778, 566199.689 5944778.315, 566194.048 5944795.049, 566188.596 5944809.15, 566182.203 5944822.875, 566173.367 5944838.105, 566155.507 5944833.893, 566146.287 5944832.979, 566145.275 5944835.697, 566174.6139999999 5944843.616, 566160.792 5944864.599, 566164.394 5944865.342, 566178.219 5944844.831, 566199.2709999999 5944805.549, 566209.923 5944768.867, 566213.885 5944725.184, 566220.661 5944694.607, 566220.834 5944694.634, 566220.8639999999 5944694.496, 566244.412 5944698.049, 566252.037 5944768.107, 566270.46 5944833.098, 566287.748 5944868.293, 566293.934 5944865.99), (566249.814 5944587.292, 566249.928 5944587.072, 566254.246 5944622.746, 566247.379 5944659.517, 566244.118 5944695.529, 566243.943 5944695.504, 566243.928 5944695.668, 566221.292 5944692.458, 566227.103 5944670.676, 566230.11 5944625.304, 566249.806 5944587.223, 566249.814 5944587.292)))"
27,DE.HH.UP_KLEINGARTENANLAGEN_24,"BUKEA, GEODATENSERVER (ArcSDE)",000357,43150189,,Hummelsbüttler Kirchenweg,Hummelsbüttler Kirchenweg,404065,Fuhlsbüttler Grün,65,Grün an Kleingärten,Hamburg-Nord,Fuhlsbüttel,431,421,,,Flächen des Bezirks - Stadtgrün,05.01.2021,0.8,2021-02-16,"MULTIPOLYGON (((567511.2439999999 5943444.369, 567518.249 5943444.224, 567528.249 5943444.368, 567548.273 5943446.054, 567553.836 5943446.706, 567554.5110000001 5943420.212, 567591.4840000001 5943421.155, 567659.3540000001 5943337.641, 567648.808 5943329.271, 567645.0379999999 5943326.279, 567637.24 5943320.09, 567601.428 5943342.553, 567595.442 5943346.265, 567568.971 5943362.68, 567559.0060000001 5943368.859, 567533.09 5943385.023, 567516.5820000001 5943395.319, 567508.747 5943400.007, 567536.607 5943404.823, 567522.985 5943415.627, 567514.764 5943422.204, 567496.6800000001 5943434.653, 567491.278 5943437.941, 567478.125 5943445.692, 567481.4129999999 5943449.45, 567481.478 5943449.53, 567490.892 5943461.297, 567498.49 5943452.248, 567511.2439999999 5943444.369), (567572.5550000001 5943366.961, 567633.774 5943328.954, 567635.567 5943331.425, 567636.4669999999 5943332.666, 567635.1360000001 5943333.985, 567633.469 5943335.131, 567622.527 5943343.572, 567609.189 5943352.847, 567588.347 5943364.726, 567576.155 5943371.708, 567572.5550000001 5943366.961)))"
28,DE.HH.UP_KLEINGARTENANLAGEN_25,"BUKEA, GEODATENSERVER (ArcSDE)",000432,43265285,459 Diekmoor II,Neubergerweg Bornbach,Neubergerweg Bornbach,0,,65,Grün an Kleingärten,Hamburg-Nord,Langenhorn,432,420,,,Flächen des Bezirks - Stadtgrün,05.01.2021,0.1,2021-02-16,"MULTIPOLYGON (((567369.934 5947097.942, 567372.233 5947084.505, 567363.267 5947086.542, 567341.755 5947091.428, 567341.627 5947099.106, 567338.727 5947102.877, 567336.493 5947103.974, 567336.101 5947107.367, 567366.037 5947119.801, 567366.5550000001 5947117.705, 567369.934 5947097.942)))"
29,DE.HH.UP_KLEINGARTENANLAGEN_43,"BUKEA, GEODATENSERVER (ArcSDE)",000344,52665001,576 Am Knill,Am Knill,Am Knill II,0,Knill - Kleingärten,65,Grün an Kleingärten,Wandsbek,Rahlstedt,526,542,,,Allgemeines Grundvermögen ohne Erbbaurecht,05.01.2021,0.2,2021-02-16,"MULTIPOLYGON (((574570.505 5941358.383, 574570.509 5941358.38, 574503.284 5941256.332, 574490.976 5941258.921, 574545.665 5941341.615, 574547.03 5941344.128, 574547.9399999999 5941346.84, 574548.368 5941349.667, 574548.302 5941352.526, 574547.742 5941355.331, 574546.7070000001 5941357.997, 574545.227 5941360.444, 574551.911 5941370.633, 574570.505 5941358.383)))"
30,DE.HH.UP_KLEINGARTENANLAGEN_26,"BUKEA, GEODATENSERVER (ArcSDE)",000465,51565014,573 Kleingartenpark Haidlanden-West / 586 Gartenpark Haidlanden,Haidlandsweg,Haidlandsweg,0,Haidlanden - Kleingärten,65,Grün an Kleingärten,Wandsbek,Bramfeld,515,0,,,Flächen des Bezirks - Stadtgrün,05.01.2021,5.9,2021-02-16,"MULTIPOLYGON (((571667.626 5943160.685, 571665.678 5943136.778, 571665.675 5943136.742, 571665.576 5943136.713, 571658.8370000001 5943053.253, 571657.0550000001 5943031.185, 571650.482 5942941.45, 571648.687 5942941.588, 571645.85 5942906.029, 571642.0550000001 5942858.482, 571641.995 5942858.486, 571636.927 5942858.947, 571638.273 5942883.853, 571640.222 5942915.966, 571641.464 5942943.283, 571642.826 5942980.07, 571639.556 5942981.433, 571633.2879999999 5942982.251, 571621.024 5942983.613, 571613.121 5942988.518, 571601.947 5942995.058, 571592.409 5943004.596, 571584.778 5943012.226, 571576.874 5943020.4, 571566.791 5943032.118, 571559.703 5943041.423, 571554.389 5943048.185, 571544.24 5943062.746, 571532.105 5943080.394, 571531.0330000001 5943082.001, 571529.4570000001 5943084.365, 571531.6629999999 5943085.909, 571532.546 5943087.233, 571531.884 5943089.88, 571530.339 5943092.748, 571527.03 5943100.69, 571521.514 5943111.941, 571514.012 5943127.164, 571511.144 5943131.135, 571509.1580000001 5943131.355, 571499.009 5943128.488, 571496.362 5943127.384, 571487.757 5943122.972, 571462.827 5943110.398, 571450.523 5943103.954, 571433.666 5943094.536, 571409.198 5943081.249, 571396.5429999999 5943074.078, 571398.02 5943048.558, 571413.84 5943022.405, 571414.135 5943021.961, 571427.551 5943001.736, 571435.189 5942989.442, 571443.905 5942976.383, 571452.129 5942962.466, 571459.089 5942952.977, 571470.688 5942937.373, 571479.334 5942926.829, 571488.403 5942915.654, 571498.314 5942903.634, 571513.147 5942887.815, 571519.077 5942881.862, 571525.874 5942876.018, 571536.204 5942867.456, 571545.991 5942860.252, 571558.904 5942852.234, 571565.971 5942848.292, 571568.826 5942847.069, 571568.4179999999 5942846.389, 571575.35 5942843.399, 571580.514 5942841.496, 571582.826 5942840.94, 571587.7830000001 5942839.524, 571587.546 5942824.625, 571600.314 5942775.198, 571619.706 5942777.563, 571620.179 5942776.38, 571632.95 5942778.982, 571636.501 5942831.72, 571639.894 5942831.425, 571635.961 5942782.185, 571636.187 5942780.274, 571636.482 5942777.782, 571638.427 5942774.797, 571638.28 5942774.768, 571599.367 5942765.974, 571601.472 5942755.447, 571587.5379999999 5942752.528, 571576.428 5942750.2, 571576.2929999999 5942750.17, 571576.064 5942750.363, 571572.692 5942752.886, 571548.792 5942770.773, 571286.949 5942769.296, 571285.66 5942834.126, 571284.638 5942885.508, 571284.179 5942915.887, 571283.929 5942932.407, 571283.291 5942974.661, 571282.733 5943013.06, 571222.629 5943059.095, 571099.5379999999 5943045.229, 571023.647 5943036.681, 571043.75 5943043.414, 571069.106 5943051.319, 571098.554 5943061.486, 571130.325 5943073.957, 571131.078 5943074.036, 571272.787 5943123.795, 571272.79 5943123.796, 571272.791 5943123.792, 571285.414 5943127.163, 571285.98 5943127.314, 571293.483 5943128.05, 571297.5699999999 5943128.451, 571299.057 5943128.597, 571311.797 5943130.014, 571324.542 5943131.431, 571338.0060000001 5943132.93, 571352.905 5943134.591, 571367.976 5943136.275, 571379.333 5943137.548, 571386.8050000001 5943138.336, 571395.917 5943138.884, 571398.202 5943139.007, 571404.958 5943139.37, 571425.906 5943142.035, 571431.711 5943142.631, 571453.696 5943144.889, 571479.7290000001 5943147.563, 571493.666 5943148.385, 571496.786 5943148.628, 571499.976 5943149.001, 571500.063 5943147.43, 571500.2290000001 5943144.776, 571499.068 5943142.784, 571496.911 5943141.291, 571494.753 5943140.959, 571492.596 5943141.291, 571489.941 5943143.448, 571489.277 5943145.274, 571445.715 5943141.028, 571445.637 5943140.794, 571443.3149999999 5943135.319, 571442.319 5943131.005, 571441.655 5943128.018, 571472.519 5943130.341, 571484.3 5943131.336, 571488.448 5943136.977, 571507.696 5943138.636, 571504.324 5943149.51, 571504.372 5943149.516, 571536.4179999999 5943153.795, 571537.932 5943153.072, 571539.448 5943152.918, 571554.299 5943154.416, 571579.059 5943156.915, 571591.044 5943158.124, 571609.838 5943160.021, 571624.757 5943161.525, 571625.007 5943161.55, 571638.6459999999 5943162.892, 571653.9669999999 5943164.398, 571665.5060000001 5943165.533, 571668.537 5943165.85, 571667.626 5943160.685), (571570.292 5942836.454, 571560.423 5942815.16, 571563.149 5942806.071, 571564.836 5942802.825, 571572.885 5942787.634, 571570.844 5942786.591, 571574.583 5942780.449, 571586.389 5942788.413, 571579.9 5942828.794, 571570.292 5942836.454), (571098.426 5943059.915, 571099.2439999999 5943049.12, 571099.454 5943049.12, 571125.1580000001 5943051.947, 571172.455 5943057.346, 571222.0649999999 5943062.488, 571268.444 5943029.252, 571279.851 5943045.156, 571279.846 5943045.214, 571259.3370000001 5943059.918, 571246.742 5943069.428, 571241.086 5943073.027, 571236.7169999999 5943075.597, 571227.72 5943078.681, 571222.322 5943080.223, 571216.924 5943081.509, 571210.755 5943081.765, 571207.4129999999 5943081.765, 571149.578 5943075.082, 571139.553 5943073.796, 571133.127 5943072.511, 571123.873 5943070.712, 571098.426 5943059.915), (571586.1409999999 5943131.697, 571576.241 5943129.412, 571557.696 5943124.074, 571542.032 5943119.221, 571530.78 5943115.471, 571524.97 5943113.258, 571528.133 5943105.985, 571533.649 5943094.513, 571539.04 5943084.887, 571539.827 5943083.482, 571549.534 5943070.246, 571554.6090000001 5943062.745, 571562.772 5943051.715, 571569.275 5943044.015, 571574.149 5943037.568, 571581.507 5943029.938, 571589.138 5943023.126, 571599.222 5943014.678, 571611.758 5943006.23, 571624.839 5943000.235, 571640.6459999999 5942996.42, 571644.461 5942998.601, 571645.824 5943007.32, 571647.731 5943025.85, 571649.366 5943043.018, 571649.911 5943049.285, 571650.5870000001 5943053.331, 571653.353 5943085.993, 571655.317 5943112.329, 571655.703 5943116.485, 571657.019 5943130.632, 571658.083 5943143.402, 571642.971 5943141.699, 571624.666 5943139.146, 571599.125 5943134.676, 571586.1409999999 5943131.697), (571303.502 5942773.297, 571307.974 5942772.469, 571312.613 5942772.635, 571315.926 5942773.795, 571316.92 5942772.966, 571318.9080000001 5942772.469, 571351.221 5942772.632, 571374.626 5942773.005, 571405.289 5942773.488, 571436.274 5942774.291, 571458.827 5942774.142, 571458.833 5942774.395, 571521.5820000001 5942774.799, 571545.423 5942775.166, 571548.476 5942775.213, 571548.118 5942779.262, 571548.118 5942787.621, 571548.1189999999 5942794.852, 571547.925 5942800.59, 571544.927 5942800.547, 571499.24 5942799.899, 571494.6899999999 5942827.758, 571460.064 5942827.394, 571412.406 5942827.824, 571411.1629999999 5942918.14, 571411.044 5942960.111, 571379.454 5942960.111, 571379.009 5942972.123, 571352.327 5942971.436, 571350.7120000001 5942971.748, 571350.564 5942983.315, 571319.8639999999 5942988.06, 571319.567 5942997.551, 571292.314 5943000.785, 571292.428 5942990.728, 571292.577 5942968.187, 571293.022 5942944.757, 571293.28 5942931.358, 571293.818 5942905.482, 571294.2120000001 5942878.573, 571294.605 5942856.182, 571295.098 5942834.476, 571295.3860000001 5942823.989, 571295.551 5942808.749, 571295.551 5942796.489, 571296.213 5942778.764, 571295.55 5942778.267, 571295.55 5942776.61, 571296.71 5942775.616, 571299.029 5942774.622, 571303.502 5942773.297)))"
